Cliente_ID,Idade,Renda_Mensal,Score_Credito,Produto,Valor_Operacao,Estado,Status,Data_Operacao,Canal,Tempo_Relacionamento_Meses
11076,55,3440.69,547,Cartão de Crédito,667.08,RJ,Adimplente,2023-11-18,Telefone,58
11077,68,4424.21,834,Consignado,14796.11,RJ,Adimplente,2023-09-11,Agência,34
11078,19,5211.5,742,Cartão de Crédito,506.22,RJ,Adimplente,2022-06-25,Digital,84
11079,32,1945.56,312,Previdência,1803.17,MG,Adimplente,2023-09-09,Correspondente Bancário,93
11080,28,2164.75,550,Previdência,1535.99,SP,Adimplente,2023-11-23,Telefone,51
11081,25,6199.72,533,Consignado,2276.53,SP,Adimplente,2022-01-17,Agência,90
11082,43,4707.83,557,Investimento,24574.74,GO,Adimplente,2022-09-05,Agência,56
11083,68,3814.15,779,Investimento,8260.12,SP,Adimplente,2022-04-30,Correspondente Bancário,22
11084,62,3526.03,653,Financiamento Veicular,77651.35,BA,Adimplente,2023-04-06,Correspondente Bancário,75
11085,61,3603.02,442,Investimento,3495.19,SP,Inadimplente,2023-10-08,Correspondente Bancário,109
11086,22,5225.1,593,Seguro,1605.62,CE,Adimplente,2023-07-22,Correspondente Bancário,38
11087,23,5890.07,731,Empréstimo Pessoal,30723.66,MG,Adimplente,2023-11-26,Correspondente Bancário,116
11088,43,1000.0,617,Previdência,1292.46,SP,Adimplente,2022-11-20,Digital,71
11089,21,7825.67,553,Cartão de Crédito,2142.87,SP,Adimplente,2023-09-30,Correspondente Bancário,83
11090,36,7683.4,700,Conta Corrente,20.81,MG,Adimplente,2022-07-16,Correspondente Bancário,61
11091,37,1000.0,850,Conta Corrente,587.66,RJ,Adimplente,2023-09-09,Agência,110
11092,50,7171.85,719,Previdência,1584.49,SP,Adimplente,2023-03-03,Telefone,107
11093,37,7110.44,845,Conta Corrente,621.84,BA,Adimplente,2022-03-30,Agência,86
11094,66,5000.89,563,Previdência,734.47,SP,Adimplente,2023-03-02,Agência,64
11095,29,2405.66,649,Consignado,36059.02,SP,Adimplente,2022-09-25,Digital,46
11096,64,7030.46,646,Financiamento Veicular,67443.01,SP,Adimplente,2022-04-27,Digital,80
11097,18,4517.54,668,Investimento,24831.9,SP,Adimplente,2022-12-30,Agência,99
11098,43,6097.76,716,Empréstimo Pessoal,54758.96,BA,Adimplente,2023-06-12,Telefone,78
11099,31,9438.4,512,Cartão de Crédito,2362.85,PR,Adimplente,2022-04-24,Correspondente Bancário,14
11100,55,5503.67,747,Cartão de Crédito,1083.96,SC,Adimplente,2022-05-01,Digital,112
11101,54,3166.23,406,Investimento,36689.11,GO,Adimplente,2023-06-03,Agência,64
11102,28,4328.54,450,Cartão de Crédito,767.2,SP,Inadimplente,2022-07-26,Telefone,57
11103,53,3421.11,850,Seguro,867.97,BA,Adimplente,2022-12-16,Digital,37
11104,30,5866.98,573,Financiamento Veicular,61487.98,SP,Adimplente,2023-10-07,Telefone,86
11105,60,3387.86,759,Investimento,39573.57,SP,Adimplente,2023-03-16,Correspondente Bancário,53
11106,20,4054.3,850,Seguro,1915.61,GO,Adimplente,2022-01-11,Telefone,92
11107,50,2431.14,303,Cartão de Crédito,592.12,SP,Adimplente,2023-03-21,Telefone,8
11108,23,4735.83,819,Seguro,1853.77,BA,Adimplente,2023-10-09,Agência,92
11109,67,5353.51,747,Consignado,58220.91,RJ,Adimplente,2022-12-19,Telefone,2
11110,27,1000.0,850,Consignado,10804.13,GO,Adimplente,2022-07-30,Agência,114
11111,22,5519.15,473,Previdência,1663.1,PR,Adimplente,2022-03-28,Correspondente Bancário,5
11112,40,4908.6,850,Conta Corrente,520.47,RJ,Adimplente,2022-08-07,Agência,12
11113,27,3470.02,539,Consignado,2195.69,MG,Adimplente,2023-07-07,Agência,76
11114,61,9057.26,808,Consignado,98976.21,SP,Adimplente,2022-04-24,Telefone,94
11115,19,6916.95,645,Empréstimo Pessoal,43741.58,SC,Adimplente,2022-02-18,Telefone,97
11116,30,2807.2,766,Cartão de Crédito,655.05,MG,Adimplente,2023-08-19,Digital,73
11117,57,6676.47,657,Investimento,33679.2,RJ,Adimplente,2023-08-10,Telefone,87
11118,19,7489.0,374,Financiamento Veicular,21839.75,PR,Adimplente,2022-07-17,Agência,106
11119,37,5264.04,300,Conta Corrente,711.64,MG,Adimplente,2022-03-25,Agência,12
11120,18,5722.88,681,Empréstimo Pessoal,27779.16,RJ,Adimplente,2023-01-14,Agência,87
11121,54,5676.69,610,Seguro,1808.02,RS,Adimplente,2023-10-14,Correspondente Bancário,55
11122,26,1000.0,710,Previdência,1597.58,PR,Adimplente,2022-06-16,Correspondente Bancário,19
11123,34,4626.26,612,Financiamento Veicular,23410.04,MG,Adimplente,2023-06-26,Correspondente Bancário,16
11124,26,4522.17,850,Investimento,37578.32,MG,Adimplente,2023-01-14,Digital,118
11125,28,7860.31,685,Cartão de Crédito,705.01,RS,Adimplente,2022-10-24,Correspondente Bancário,6
11126,32,5667.46,583,Financiamento Veicular,79416.31,SP,Adimplente,2023-05-13,Telefone,4
11127,41,4404.78,701,Financiamento Veicular,18162.32,SP,Adimplente,2022-10-18,Correspondente Bancário,28
11128,55,4819.75,586,Financiamento Veicular,15135.57,SC,Adimplente,2022-03-11,Correspondente Bancário,112
11129,52,7046.77,664,Empréstimo Pessoal,40302.33,RJ,Adimplente,2023-01-22,Telefone,61
11130,47,4630.83,467,Financiamento Veicular,64509.12,BA,Adimplente,2022-06-02,Correspondente Bancário,111
11131,48,3603.61,649,Conta Corrente,387.24,SP,Adimplente,2022-12-14,Correspondente Bancário,70
11132,66,4448.6,578,Empréstimo Pessoal,33001.87,CE,Adimplente,2022-06-19,Correspondente Bancário,91
11133,22,6881.39,482,Empréstimo Pessoal,39046.62,RS,Inadimplente,2023-07-27,Telefone,11
11134,61,5992.33,850,Investimento,47907.35,PE,Adimplente,2023-05-03,Digital,65
11135,67,5088.54,487,Empréstimo Pessoal,49008.51,SP,Adimplente,2022-07-30,Agência,32
11136,31,5383.08,651,Previdência,1102.7,SP,Adimplente,2022-01-24,Telefone,44
11137,28,3880.52,530,Seguro,1789.47,SP,Adimplente,2022-09-21,Digital,12
11138,26,4612.1,695,Cartão de Crédito,752.15,CE,Adimplente,2022-04-02,Agência,20
11139,51,3673.39,459,Consignado,4187.28,PE,Adimplente,2022-07-05,Agência,4
11140,29,4410.44,776,Empréstimo Pessoal,14795.2,SP,Adimplente,2022-11-28,Digital,34
11141,52,7692.36,850,Seguro,577.82,PE,Adimplente,2023-09-04,Digital,76
11142,52,2844.26,524,Investimento,47518.5,MG,Adimplente,2022-11-22,Correspondente Bancário,60
11143,18,3622.56,833,Seguro,1111.24,SP,Adimplente,2022-01-20,Digital,35
11144,57,2491.4,593,Cartão de Crédito,575.37,SP,Adimplente,2022-03-27,Agência,109
11145,39,2058.18,850,Investimento,19291.96,BA,Adimplente,2022-09-09,Agência,69
11146,46,4626.46,850,Seguro,562.69,CE,Adimplente,2023-09-28,Correspondente Bancário,38
11147,25,3764.78,615,Financiamento Veicular,32764.69,SP,Adimplente,2023-11-28,Correspondente Bancário,49
11148,28,8523.38,422,Conta Corrente,585.16,SC,Adimplente,2022-02-16,Agência,21
11149,58,4434.31,792,Cartão de Crédito,1079.9,SP,Adimplente,2023-07-24,Correspondente Bancário,36
11150,54,7578.79,684,Seguro,1825.9,SP,Adimplente,2023-10-13,Telefone,34
11151,31,6936.01,725,Previdência,1012.44,SP,Adimplente,2023-09-06,Telefone,43
11152,47,4582.09,599,Empréstimo Pessoal,29974.18,GO,Inadimplente,2023-05-03,Agência,1
11153,52,9220.27,517,Empréstimo Pessoal,51689.61,PR,Adimplente,2023-05-16,Correspondente Bancário,98
11154,38,5537.07,824,Seguro,1307.97,MG,Adimplente,2023-11-19,Digital,57
11155,54,8026.02,698,Cartão de Crédito,2078.65,RJ,Adimplente,2022-07-01,Correspondente Bancário,108
11156,22,7793.19,433,Empréstimo Pessoal,73027.36,SP,Adimplente,2022-08-15,Telefone,96
11157,36,5829.3,753,Empréstimo Pessoal,11972.27,BA,Adimplente,2023-10-03,Telefone,39
11158,31,6502.26,723,Investimento,48397.53,SP,Adimplente,2023-05-20,Correspondente Bancário,116
11159,43,6248.14,601,Investimento,6436.38,SP,Adimplente,2023-05-28,Correspondente Bancário,64
11160,21,2711.48,850,Financiamento Veicular,19248.44,MG,Adimplente,2022-03-08,Agência,17
11161,42,5114.58,557,Consignado,67708.42,PE,Adimplente,2022-10-08,Agência,25
11162,62,7148.49,625,Empréstimo Pessoal,48977.72,CE,Adimplente,2022-01-03,Telefone,55
11163,59,8052.37,765,Empréstimo Pessoal,35397.84,SC,Adimplente,2022-10-08,Telefone,16
11164,42,3558.72,662,Previdência,1825.7,MG,Adimplente,2022-10-12,Digital,118
11165,35,6057.66,442,Seguro,507.74,MG,Adimplente,2022-03-25,Telefone,113
11166,57,5301.74,678,Empréstimo Pessoal,51877.99,CE,Adimplente,2022-03-18,Agência,118
11167,25,4764.25,588,Investimento,16229.49,SP,Adimplente,2022-04-10,Telefone,4
11168,56,5712.01,779,Previdência,1388.8,RJ,Adimplente,2022-12-09,Digital,108
11169,57,5435.99,673,Consignado,20197.43,SP,Adimplente,2022-02-25,Correspondente Bancário,106
11170,31,6082.82,664,Conta Corrente,943.55,MG,Adimplente,2023-09-27,Agência,57
11171,49,7883.43,493,Cartão de Crédito,659.52,RS,Inadimplente,2022-02-04,Digital,49
11172,68,6568.26,615,Conta Corrente,782.65,GO,Adimplente,2023-03-29,Digital,8
11173,55,5621.18,796,Consignado,6481.5,RS,Adimplente,2023-07-27,Correspondente Bancário,7
11174,50,8729.25,534,Consignado,13452.06,SC,Adimplente,2022-08-27,Correspondente Bancário,111
11175,40,7219.86,645,Empréstimo Pessoal,57614.61,MG,Adimplente,2023-09-27,Correspondente Bancário,13
11176,32,4815.2,510,Conta Corrente,454.08,PR,Adimplente,2022-07-17,Digital,14
11177,50,2565.76,472,Cartão de Crédito,659.92,SP,Adimplente,2023-08-10,Digital,17
11178,42,3024.34,637,Consignado,33147.96,RJ,Adimplente,2022-09-06,Correspondente Bancário,18
11179,34,6866.46,676,Empréstimo Pessoal,40551.5,SP,Adimplente,2023-10-30,Telefone,97
11180,50,3739.38,850,Conta Corrente,147.41,SP,Adimplente,2022-12-18,Agência,38
11181,64,2983.89,582,Conta Corrente,57.32,CE,Adimplente,2023-07-27,Agência,110
11182,19,3483.83,642,Empréstimo Pessoal,34043.46,RJ,Adimplente,2022-07-26,Agência,101
11183,31,3625.23,462,Cartão de Crédito,908.23,RJ,Adimplente,2023-09-07,Correspondente Bancário,89
11184,57,6701.3,742,Conta Corrente,616.1,SC,Adimplente,2022-06-16,Telefone,14
11185,57,4686.52,710,Previdência,1243.9,GO,Adimplente,2023-10-17,Digital,29
11186,68,2255.25,850,Investimento,12711.93,MG,Adimplente,2022-12-06,Agência,104
11187,56,5062.09,817,Seguro,1739.13,SP,Adimplente,2022-01-11,Agência,10
11188,68,5444.53,703,Conta Corrente,142.4,SP,Adimplente,2023-10-09,Digital,75
11189,23,4041.33,579,Conta Corrente,199.12,SP,Adimplente,2022-08-13,Digital,114
11190,23,7311.77,681,Consignado,93107.09,PR,Adimplente,2022-07-20,Telefone,3
11191,20,4158.12,633,Financiamento Veicular,16364.59,SC,Adimplente,2023-01-24,Digital,84
11192,24,7216.68,793,Cartão de Crédito,1007.95,RJ,Adimplente,2023-01-17,Agência,85
11193,68,6193.57,774,Financiamento Veicular,72095.21,PE,Adimplente,2022-05-28,Correspondente Bancário,113
11194,25,6853.21,606,Financiamento Veicular,49616.06,BA,Adimplente,2022-11-22,Agência,77
11195,59,2802.9,431,Seguro,1881.52,CE,Adimplente,2023-08-25,Agência,25
11196,69,5196.62,850,Consignado,20019.69,BA,Adimplente,2022-10-14,Telefone,112
11197,32,4894.34,737,Financiamento Veicular,28600.44,SC,Adimplente,2023-04-27,Correspondente Bancário,102
11198,64,2155.99,602,Cartão de Crédito,610.29,SP,Adimplente,2023-06-06,Correspondente Bancário,48
11199,46,7210.12,731,Previdência,982.73,MG,Adimplente,2023-12-13,Agência,62
11200,50,3365.2,661,Previdência,1457.16,MG,Adimplente,2023-10-28,Correspondente Bancário,5
11201,69,3780.86,848,Investimento,23151.92,SP,Adimplente,2022-08-12,Agência,40
11202,47,2973.37,361,Seguro,1903.25,GO,Adimplente,2023-07-18,Agência,11
11203,56,6402.37,590,Financiamento Veicular,43892.85,BA,Adimplente,2023-08-21,Telefone,6
11204,44,1948.14,850,Previdência,1139.15,MG,Adimplente,2023-02-23,Telefone,48
11205,53,6235.75,734,Previdência,537.08,RJ,Adimplente,2022-09-29,Correspondente Bancário,83
11206,46,7089.03,850,Cartão de Crédito,979.09,RJ,Adimplente,2023-07-14,Digital,83
11207,55,6074.36,467,Cartão de Crédito,630.13,BA,Inadimplente,2022-02-09,Agência,70
11208,50,6425.26,811,Investimento,13251.16,RJ,Adimplente,2023-12-01,Telefone,109
11209,54,6519.09,802,Consignado,97632.03,SP,Adimplente,2023-07-11,Agência,117
11210,44,3101.15,398,Consignado,13828.83,SP,Adimplente,2023-02-18,Telefone,52
11211,50,7869.47,606,Empréstimo Pessoal,68242.13,MG,Adimplente,2022-08-03,Agência,61
11212,21,4079.85,634,Investimento,36403.01,MG,Adimplente,2022-03-29,Correspondente Bancário,41
11213,39,4867.22,407,Investimento,11269.65,RJ,Adimplente,2023-07-26,Correspondente Bancário,4
11214,19,4334.73,609,Conta Corrente,305.57,SP,Adimplente,2023-05-27,Agência,104
11215,27,5983.08,781,Conta Corrente,425.72,RJ,Adimplente,2023-12-09,Correspondente Bancário,69
11216,22,3923.93,591,Consignado,33839.4,RJ,Inadimplente,2022-05-23,Digital,20
11217,27,5133.83,686,Conta Corrente,980.17,RS,Adimplente,2023-02-05,Correspondente Bancário,9
11218,50,2529.31,687,Seguro,993.26,SP,Adimplente,2023-10-17,Digital,115
11219,55,7329.33,648,Consignado,74522.0,SP,Adimplente,2023-12-07,Digital,78
11220,30,6341.48,544,Previdência,604.24,SP,Adimplente,2022-10-18,Agência,27
11221,48,4415.48,749,Investimento,23278.52,SP,Adimplente,2022-01-12,Digital,22
11222,64,4061.7,412,Conta Corrente,391.11,GO,Adimplente,2022-05-13,Correspondente Bancário,69
11223,53,6289.26,651,Seguro,1083.49,MG,Adimplente,2022-07-31,Digital,17
11224,62,3585.41,850,Investimento,8780.28,SP,Adimplente,2022-11-14,Correspondente Bancário,76
11225,41,5250.73,583,Investimento,14496.61,MG,Inadimplente,2022-05-27,Correspondente Bancário,58
11226,69,7322.8,541,Cartão de Crédito,1392.29,SC,Adimplente,2023-05-18,Agência,59
11227,32,3377.49,759,Previdência,931.87,RS,Adimplente,2023-04-13,Digital,45
11228,46,5737.2,675,Consignado,36303.57,RJ,Adimplente,2023-09-25,Agência,94
11229,25,5631.45,762,Seguro,1547.78,MG,Adimplente,2023-12-17,Agência,6
11230,22,4805.33,656,Investimento,14415.04,GO,Adimplente,2022-10-26,Agência,86
11231,46,3992.42,300,Cartão de Crédito,1134.05,PR,Adimplente,2023-07-21,Agência,16
11232,64,7429.59,827,Conta Corrente,504.39,SP,Adimplente,2023-02-24,Digital,58
11233,21,3804.86,850,Financiamento Veicular,45040.89,SP,Adimplente,2023-12-13,Digital,87
11234,29,1375.92,843,Previdência,1783.66,RJ,Adimplente,2022-01-11,Correspondente Bancário,33
11235,62,6281.07,300,Cartão de Crédito,952.83,PR,Adimplente,2023-05-12,Agência,60
11236,19,2597.39,718,Cartão de Crédito,699.24,SP,Adimplente,2023-04-28,Agência,106
11237,44,6383.76,580,Consignado,80452.88,SC,Adimplente,2022-07-01,Agência,38
11238,48,7669.81,487,Cartão de Crédito,803.37,MG,Adimplente,2022-01-12,Correspondente Bancário,87
11239,68,6259.5,668,Consignado,17529.31,SP,Adimplente,2023-11-23,Telefone,69
11240,68,7142.82,628,Investimento,41988.56,RJ,Adimplente,2023-10-19,Digital,85
11241,53,9040.1,726,Cartão de Crédito,1482.11,RJ,Adimplente,2022-02-19,Telefone,99
11242,53,6933.52,658,Seguro,1061.97,BA,Adimplente,2022-04-04,Agência,3
11243,43,5661.15,482,Seguro,1005.67,SP,Adimplente,2023-11-17,Digital,9
11244,60,8267.9,564,Investimento,40049.28,CE,Adimplente,2022-06-21,Digital,93
11245,44,8509.55,539,Financiamento Veicular,68015.58,SP,Adimplente,2023-10-04,Digital,25
11246,22,8537.54,393,Investimento,47007.24,PE,Inadimplente,2022-08-07,Correspondente Bancário,14
11247,37,4015.71,444,Conta Corrente,402.14,RJ,Adimplente,2023-02-03,Digital,28
11248,28,2291.96,618,Previdência,1474.92,SP,Adimplente,2022-03-10,Telefone,114
11249,27,3893.62,850,Investimento,49172.02,RJ,Adimplente,2023-07-04,Correspondente Bancário,102
11250,57,6407.28,570,Financiamento Veicular,53991.36,SP,Adimplente,2023-12-15,Digital,50
11251,55,5318.32,536,Financiamento Veicular,78571.4,RJ,Adimplente,2022-03-11,Telefone,43
11252,23,4587.04,473,Empréstimo Pessoal,18157.15,RS,Adimplente,2022-08-27,Correspondente Bancário,65
11253,25,6120.96,655,Empréstimo Pessoal,19595.66,SP,Adimplente,2022-09-07,Digital,80
11254,40,2058.39,827,Cartão de Crédito,558.61,SP,Adimplente,2023-01-20,Telefone,27
11255,64,5282.34,850,Empréstimo Pessoal,39310.73,SP,Adimplente,2022-10-12,Correspondente Bancário,41
11256,43,7236.92,693,Empréstimo Pessoal,47250.52,MG,Adimplente,2022-01-25,Correspondente Bancário,30
11257,63,6098.63,671,Conta Corrente,539.31,RJ,Adimplente,2023-11-12,Agência,32
11258,60,6383.62,568,Investimento,26552.12,RS,Adimplente,2023-10-07,Correspondente Bancário,1
11259,29,8194.75,594,Cartão de Crédito,2367.67,GO,Adimplente,2022-05-25,Digital,27
11260,43,4867.71,744,Financiamento Veicular,30360.16,SP,Adimplente,2023-04-24,Agência,40
11261,30,3693.82,603,Financiamento Veicular,42561.09,PR,Adimplente,2022-11-07,Agência,37
11262,57,7379.03,626,Previdência,907.79,CE,Adimplente,2022-03-23,Agência,47
11263,35,7342.24,646,Seguro,1162.06,RJ,Adimplente,2023-03-20,Correspondente Bancário,98
11264,42,6116.58,561,Financiamento Veicular,16287.72,SC,Adimplente,2022-03-27,Correspondente Bancário,98
11265,50,4679.26,639,Consignado,39251.21,RS,Adimplente,2023-01-25,Agência,60
11266,64,5002.76,347,Consignado,42621.78,MG,Adimplente,2022-12-08,Correspondente Bancário,18
11267,57,2446.45,732,Previdência,506.27,SP,Adimplente,2023-01-19,Agência,63
11268,60,7225.89,850,Seguro,1955.74,PE,Adimplente,2023-05-17,Correspondente Bancário,40
11269,29,7155.3,567,Cartão de Crédito,2134.2,RJ,Adimplente,2023-08-03,Digital,21
11270,61,2376.63,706,Investimento,38792.25,BA,Adimplente,2022-12-23,Telefone,66
11271,53,6735.26,778,Previdência,1544.68,RS,Adimplente,2023-03-11,Telefone,95
11272,65,5808.2,842,Investimento,46151.96,SP,Adimplente,2023-12-25,Digital,87
11273,21,2956.05,610,Empréstimo Pessoal,8463.74,PR,Adimplente,2023-11-29,Agência,19
11274,22,2588.0,380,Consignado,1466.6,SP,Adimplente,2023-10-22,Agência,92
11275,54,5746.99,690,Seguro,1277.81,RJ,Adimplente,2023-03-10,Digital,22
11276,25,4204.59,669,Seguro,1250.97,SP,Adimplente,2023-01-27,Telefone,76
11277,59,8639.9,598,Consignado,15052.48,BA,Adimplente,2022-12-19,Digital,105
11278,66,6905.2,630,Financiamento Veicular,75451.1,SP,Adimplente,2022-11-12,Agência,1
11279,45,5947.39,672,Financiamento Veicular,21296.59,SC,Adimplente,2023-03-04,Digital,68
11280,48,6046.16,704,Seguro,755.95,PR,Adimplente,2023-12-22,Correspondente Bancário,18
11281,26,7661.73,698,Investimento,23082.38,MG,Adimplente,2022-07-10,Digital,26
11282,68,6693.04,617,Empréstimo Pessoal,18099.17,BA,Adimplente,2023-02-23,Agência,57
11283,46,5999.53,708,Cartão de Crédito,603.74,GO,Adimplente,2022-05-08,Agência,36
11284,31,3039.48,607,Cartão de Crédito,696.82,RJ,Adimplente,2022-04-14,Agência,2
11285,57,11123.89,746,Empréstimo Pessoal,74344.42,SP,Adimplente,2022-02-12,Digital,13
11286,58,2793.63,556,Investimento,19407.62,MG,Adimplente,2022-09-30,Digital,120
11287,39,4374.91,661,Previdência,1406.56,MG,Adimplente,2023-11-30,Telefone,114
11288,28,1690.54,406,Conta Corrente,940.99,CE,Adimplente,2023-01-23,Agência,79
11289,40,6077.6,595,Empréstimo Pessoal,49195.58,CE,Inadimplente,2023-12-17,Telefone,52
11290,18,5302.22,735,Financiamento Veicular,71485.34,SP,Adimplente,2023-12-18,Digital,97
11291,63,6530.55,495,Investimento,26230.79,RJ,Adimplente,2022-01-04,Correspondente Bancário,82
11292,54,1521.87,602,Conta Corrente,873.43,SP,Adimplente,2022-11-30,Telefone,87
11293,38,7225.81,300,Previdência,1100.25,SP,Adimplente,2022-03-25,Correspondente Bancário,45
11294,43,3385.13,445,Seguro,1980.31,PE,Adimplente,2022-04-13,Correspondente Bancário,94
11295,63,4701.99,484,Seguro,1567.91,SP,Adimplente,2023-08-09,Agência,101
11296,53,6863.14,665,Empréstimo Pessoal,21380.62,SP,Adimplente,2023-07-16,Digital,112
11297,40,5522.53,700,Previdência,1932.58,SP,Adimplente,2023-07-08,Correspondente Bancário,31
11298,18,5663.89,642,Investimento,6168.01,SP,Adimplente,2022-01-30,Digital,21
11299,68,6598.36,593,Conta Corrente,220.38,GO,Adimplente,2023-05-03,Telefone,115
11300,57,5857.58,593,Cartão de Crédito,613.71,PR,Adimplente,2022-08-18,Correspondente Bancário,120
11301,32,4317.78,757,Cartão de Crédito,1223.89,PR,Adimplente,2023-01-26,Correspondente Bancário,84
11302,38,4667.06,682,Seguro,888.64,SC,Adimplente,2022-04-25,Agência,12
11303,64,5423.76,600,Conta Corrente,744.62,BA,Adimplente,2023-01-12,Agência,17
11304,26,3208.89,844,Conta Corrente,310.8,PE,Adimplente,2022-07-14,Digital,109
11305,26,6992.02,850,Seguro,1656.92,CE,Adimplente,2022-05-10,Telefone,67
11306,27,5577.31,463,Investimento,27376.35,SP,Adimplente,2022-05-29,Digital,105
11307,69,5149.55,728,Consignado,52843.98,SC,Adimplente,2022-10-18,Correspondente Bancário,19
11308,43,7384.99,850,Empréstimo Pessoal,37598.2,RS,Adimplente,2022-10-08,Telefone,109
11309,58,4759.77,692,Previdência,1242.54,RS,Adimplente,2023-01-21,Agência,8
11310,52,4635.16,667,Conta Corrente,848.07,SP,Adimplente,2022-08-19,Agência,90
11311,69,4030.74,642,Empréstimo Pessoal,34677.77,PE,Adimplente,2022-11-03,Agência,105
11312,42,5686.13,724,Financiamento Veicular,36931.66,CE,Adimplente,2022-12-23,Correspondente Bancário,97
